index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
290,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,14,15,604,2978,3597,91470.22542317708,6098.340657552083,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 14,11.84046963850657,0.6390009828239028,10.14969001118334,0.9879356666666667,0.9960983333333333,81.98595433333332,94.2099635
291,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,16,15,520,3062,3597,107562.0166015625,7171.1953125,-global_quality 25 -look_ahead 1 -g 256 -bf 6 -refs 19,12.181878765424093,0.5715915009800789,9.86244895693489,0.48512933333333336,0.8759031666666667,23.184181999999996,67.2875425
292,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,16,15,520,3062,3597,107562.0166015625,7171.1953125,-global_quality 25 -look_ahead 1 -g 256 -bf 6 -refs 20,12.17722245057424,0.5715915009800789,9.86602598887487,0.48512933333333336,0.8759031666666667,23.184181999999996,67.2875425
293,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,10,15,450,3132,3597,88298.81087239583,5886.902994791667,-global_quality 25 -look_ahead 1 -g 256 -bf 7 -refs 10,12.205177426338196,0.6516777768846681,9.844757156457918,0.9881126666666665,0.9959224999999999,80.77210483333333,94.009208
294,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,11,15,450,3132,3597,88298.78287760417,5886.9013671875,-global_quality 25 -look_ahead 1 -g 256 -bf 7 -refs 11,12.20067310333252,0.6516778962431765,9.848567640665895,0.9881126666666665,0.9959224999999999,80.77210483333333,94.009208
295,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,15,15,338,3244,3597,85333.46744791667,5689.20947265625,-global_quality 25 -look_ahead 1 -g 256 -bf 10 -refs 15,12.144576708475748,0.6633554852780464,9.896451243202653,0.9862126666666667,0.9955846666666668,79.90105133333334,93.62640666666665
296,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,9,15,281,3301,3597,86232.59195963542,5749.153971354167,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 9,12.232667366663614,0.6597886916812069,9.825179800169813,0.9856705,0.9955314999999999,79.96347933333334,93.56471700000002
297,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,9,15,267,3315,3597,85788.9423828125,5719.577962239583,-global_quality 25 -look_ahead 1 -g 256 -bf 13 -refs 9,12.302954037984213,0.6615307288377861,9.76861180641582,0.9856630000000001,0.9955013333333332,79.7259555,93.52251583333333
298,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,239,3343,3597,103196.703125,6880.161946614583,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 17,12.552727937698364,0.588763836671073,9.572127477425399,0.4836133333333333,0.9353298333333333,27.790658500000006,80.73342666666667
299,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,225,3357,3597,103319.98046875,6888.381998697917,-global_quality 25 -look_ahead 1 -g 256 -bf 15 -refs 20,12.625372767448425,0.5877878887903165,9.516891193624344,0.48883650000000006,0.9388086666666667,28.924949166666668,81.37882599999999
300,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,4,15,211,3371,3597,123813.42626953125,8254.744303385416,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 4,13.694236119588217,0.5113915660962468,8.769599369139744,0.9873843333333333,0.9953843333333333,80.83219133333334,93.79943183333334
301,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,5,15,211,3371,3597,123813.42626953125,8254.744303385416,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 5,13.696746031443277,0.5113915660962468,8.767983080492048,0.9873843333333333,0.9953843333333333,80.83219133333334,93.79943183333334
302,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,1,15,197,3385,3597,161131.8681640625,10742.763020833334,-global_quality 25 -look_ahead 1 -g 256 -bf 18 -refs 1,13.933335304260254,0.36247186844417456,8.618876685363219,0.9860824999999999,0.9952471666666666,79.8954555,93.69841583333333
